card_id,pokemon_name,pokedex_number,types,rarity,artist,image_url,community_score,llm_score,feature_bonus,final_cuteness,cuteness_tier,llm_reason
me1-49,Electrike,309.0,Lightning,Common,,https://images.pokemontcg.io/me1/49_hires.png,,5.0,1.0,3.5897,C,
me1-48,Raikou,243.0,Lightning,Rare,,https://images.pokemontcg.io/me1/48_hires.png,,5.0,1.0,3.5897,C,
me1-44,Eiscue,875.0,Water,Common,,https://images.pokemontcg.io/me1/44_hires.png,,5.0,1.0,3.5897,C,
xy9-117,Espeon-EX,196.0,Psychic,Rare Ultra,Ryo Ueda,https://images.pokemontcg.io/xy9/117_hires.png,,5.0,1.0,3.5897,C,
swsh4-125,Galarian Stunfisk,618.0,Metal,Uncommon,Akira Komayama,https://images.pokemontcg.io/swsh4/125_hires.png,,5.0,1.0,3.5897,C,
xyp-XY123,Venusaur-EX,3.0,Grass,Promo,Naoki Saito,https://images.pokemontcg.io/xyp/XY123_hires.png,,5.0,1.0,3.5897,C,
bw3-18,Heatmor,631.0,Fire,Uncommon,Kouki Saitou,https://images.pokemontcg.io/bw3/18_hires.png,,5.0,1.0,3.5897,C,
dp6-16,Spiritomb,442.0,Psychic,Rare Holo,Ryo Ueda,https://images.pokemontcg.io/dp6/16_hires.png,,5.0,1.0,3.5897,C,
swsh1-129,Mawile,303.0,Metal,Common,AKIRA EGAWA,https://images.pokemontcg.io/swsh1/129_hires.png,,5.0,1.0,3.5897,C,
xyp-XY122,Blastoise-EX,9.0,Water,Promo,kawayoo,https://images.pokemontcg.io/xyp/XY122_hires.png,,5.0,1.0,3.5897,C,
swsh1-127,Galarian Meowth,52.0,Metal,Common,kirisAki,https://images.pokemontcg.io/swsh1/127_hires.png,,5.0,1.0,3.5897,C,
swshp-SWSH250,Lumineon V,457.0,Water,Promo,PLANETA Tsuji,https://images.pokemontcg.io/swshp/SWSH250_hires.png,,5.0,1.0,3.5897,C,
swshp-SWSH239,Hisuian Samurott V,503.0,Darkness,Promo,5ban Graphics,https://images.pokemontcg.io/swshp/SWSH239_hires.png,,5.0,1.0,3.5897,C,
swshp-SWSH238,Hisuian Decidueye V,724.0,Fighting,Promo,5ban Graphics,https://images.pokemontcg.io/swshp/SWSH238_hires.png,,5.0,1.0,3.5897,C,
swshp-SWSH237,Hisuian Typhlosion V,157.0,Psychic,Promo,5ban Graphics,https://images.pokemontcg.io/swshp/SWSH237_hires.png,,5.0,1.0,3.5897,C,
swshp-SWSH230,Radiant Eevee,133.0,Colorless,Promo,Souichirou Gunjima,https://images.pokemontcg.io/swshp/SWSH230_hires.png,,5.0,1.0,3.5897,C,
swshp-SWSH225,Alolan Exeggutor V,103.0,Grass,Promo,MUGENUP,https://images.pokemontcg.io/swshp/SWSH225_hires.png,,5.0,1.0,3.5897,C,
swshp-SWSH248,Kleavor V,900.0,Fighting,Promo,5ban Graphics,https://images.pokemontcg.io/swshp/SWSH248_hires.png,,5.0,1.0,3.5897,C,
pop9-14,Gible,443.0,Colorless,Common,Hiroki Fuchino,https://images.pokemontcg.io/pop9/14_hires.png,,5.0,1.0,3.5897,C,
dv1-17,Druddigon,621.0,Dragon,Rare Holo,kawayoo,https://images.pokemontcg.io/dv1/17_hires.png,,5.0,1.0,3.5897,C,
pl1-17,Weavile G,461.0,Darkness,Rare Holo,Makoto Imai,https://images.pokemontcg.io/pl1/17_hires.png,,5.0,1.0,3.5897,C,
swshp-SWSH177,Special Delivery Bidoof,399.0,Colorless,Promo,The Pokémon Company Art Team,https://images.pokemontcg.io/swshp/SWSH177_hires.png,,5.0,1.0,3.5897,C,
pgo-77,Slaking V,289.0,Colorless,Rare Ultra,Saki Hayashiro,https://images.pokemontcg.io/pgo/77_hires.png,,5.0,1.0,3.5897,C,
xy10-123,Altaria-EX,334.0,Colorless,Rare Ultra,Ryo Ueda,https://images.pokemontcg.io/xy10/123_hires.png,,5.0,1.0,3.5897,C,
sm12-130,Alolan Grimer,88.0,Darkness,Common,Sekio,https://images.pokemontcg.io/sm12/130_hires.png,,5.0,1.0,3.5897,C,
sm10-121,Alolan Diglett,50.0,Metal,Common,Atsuko Nishida,https://images.pokemontcg.io/sm10/121_hires.png,,5.0,1.0,3.5897,C,
swsh2-129,Bronzor,436.0,Metal,Common,Midori Harada,https://images.pokemontcg.io/swsh2/129_hires.png,,5.0,1.0,3.5897,C,
ex10-15,Sudowoodo,185.0,Fighting,Rare Holo,Tomokazu Komiya,https://images.pokemontcg.io/ex10/15_hires.png,,5.0,1.0,3.5897,C,
smp-SM131,Celesteela,797.0,Metal,Promo,Masakazu Fukuda,https://images.pokemontcg.io/smp/SM131_hires.png,,5.0,1.0,3.5897,C,
sm8-50,Litleo,667.0,Fire,Common,Akira Komayama,https://images.pokemontcg.io/sm8/50_hires.png,,5.0,1.0,3.5897,C,
xy9-118,Darkrai-EX,491.0,Darkness,Rare Ultra,Ryo Ueda,https://images.pokemontcg.io/xy9/118_hires.png,,5.0,1.0,3.5897,C,
swsh5-152,Rapid Strike Urshifu V,892.0,Fighting,Rare Ultra,PLANETA Mochizuki,https://images.pokemontcg.io/swsh5/152_hires.png,,5.0,1.0,3.5897,C,
dp6-41,Torkoal,324.0,Fire,Rare,Midori Harada,https://images.pokemontcg.io/dp6/41_hires.png,,5.0,1.0,3.5897,C,
xy1-46,Emolga-EX,587.0,Lightning,Rare Holo EX,Eske Yoshinob,https://images.pokemontcg.io/xy1/46_hires.png,,5.0,1.0,3.5897,C,
pgo-74,Conkeldurr V,534.0,Fighting,Rare Ultra,N-DESIGN Inc.,https://images.pokemontcg.io/pgo/74_hires.png,,5.0,1.0,3.5897,C,
pgo-73,Conkeldurr V,534.0,Fighting,Rare Ultra,Ayaka Yoshida,https://images.pokemontcg.io/pgo/73_hires.png,,5.0,1.0,3.5897,C,
pgo-71,Alolan Exeggutor V,103.0,Grass,Rare Ultra,MUGENUP,https://images.pokemontcg.io/pgo/71_hires.png,,5.0,1.0,3.5897,C,
pgo-59,Bidoof,399.0,Colorless,Common,Tomokazu Komiya,https://images.pokemontcg.io/pgo/59_hires.png,,5.0,1.0,3.5897,C,
pgo-58,Slaking V,289.0,Colorless,Rare Holo V,Saki Hayashiro,https://images.pokemontcg.io/pgo/58_hires.png,,5.0,1.0,3.5897,C,
pgo-56,Aipom,190.0,Colorless,Common,Sanosuke Sakuma,https://images.pokemontcg.io/pgo/56_hires.png,,5.0,1.0,3.5897,C,
swsh5-151,Single Strike Urshifu V,892.0,Fighting,Rare Ultra,kawayoo,https://images.pokemontcg.io/swsh5/151_hires.png,,5.0,1.0,3.5897,C,
ecard3-92,Sandshrew,27.0,Fighting,Common,Naoyo Kimura,https://images.pokemontcg.io/ecard3/92_hires.png,,5.0,1.0,3.5897,C,
xyp-XY124,Pikachu-EX,25.0,Lightning,Promo,Megumi Mizutani,https://images.pokemontcg.io/xyp/XY124_hires.png,,5.0,1.0,3.5897,C,
me1-62,Spoink,325.0,Psychic,Common,,https://images.pokemontcg.io/me1/62_hires.png,,5.0,1.0,3.5897,C,
pl3-128,Skorupi,451.0,Psychic,Common,Hajime Kusajima,https://images.pokemontcg.io/pl3/128_hires.png,,5.0,1.0,3.5897,C,
sm11-126,Mega Sableye & Tyranitar-GX,248.0,Darkness,Rare Holo GX,Mitsuhiro Arita,https://images.pokemontcg.io/sm11/126_hires.png,,5.0,1.0,3.5897,C,
xyp-XY126,Mew-EX,151.0,Psychic,Promo,Eske Yoshinob,https://images.pokemontcg.io/xyp/XY126_hires.png,,5.0,1.0,3.5897,C,
xy9-121,Ho-Oh-EX,250.0,Colorless,Rare Ultra,Ryo Ueda,https://images.pokemontcg.io/xy9/121_hires.png,,5.0,1.0,3.5897,C,
xy8-129,Rufflet,627.0,Colorless,Common,Tomokazu Komiya,https://images.pokemontcg.io/xy8/129_hires.png,,5.0,1.0,3.5897,C,
xy9-119,Scizor-EX,212.0,Metal,Rare Ultra,Ryo Ueda,https://images.pokemontcg.io/xy9/119_hires.png,,5.0,1.0,3.5897,C,
swsh1-130,Ferroseed,597.0,Metal,Common,Yuka Morii,https://images.pokemontcg.io/swsh1/130_hires.png,,5.0,1.0,3.5897,C,
xy10-125,Alakazam-EX,65.0,Psychic,Rare Secret,Ryo Ueda,https://images.pokemontcg.io/xy10/125_hires.png,,5.0,1.0,3.5897,C,
bw6-128,Rayquaza,384.0,Dragon,Rare Secret,5ban Graphics,https://images.pokemontcg.io/bw6/128_hires.png,,5.0,1.0,3.5897,C,
swsh4-126,Aegislash V,681.0,Metal,Rare Holo V,aky CG Works,https://images.pokemontcg.io/swsh4/126_hires.png,,5.0,1.0,3.5897,C,
pgo-41,Alolan Rattata,19.0,Darkness,Common,KIYOTAKA OSHIYAMA,https://images.pokemontcg.io/pgo/41_hires.png,,5.0,1.0,3.5897,C,
pgo-40,Conkeldurr V,534.0,Fighting,Rare Holo V,Ayaka Yoshida,https://images.pokemontcg.io/pgo/40_hires.png,,5.0,1.0,3.5897,C,
pgo-39,Solrock,338.0,Fighting,Uncommon,Sekio,https://images.pokemontcg.io/pgo/39_hires.png,,5.0,1.0,3.5897,C,
pgo-37,Larvitar,246.0,Fighting,Common,sui,https://images.pokemontcg.io/pgo/37_hires.png,,5.0,1.0,3.5897,C,
pgo-34,Lunatone,337.0,Psychic,Uncommon,miki kudo,https://images.pokemontcg.io/pgo/34_hires.png,,5.0,1.0,3.5897,C,
swsh1-133,Pawniard,624.0,Metal,Common,Motofumi Fujiwara,https://images.pokemontcg.io/swsh1/133_hires.png,,5.0,1.0,3.5897,C,
ecard2-105,Remoraid,223.0,Water,Common,Mitsuhiro Arita,https://images.pokemontcg.io/ecard2/105_hires.png,,5.0,1.0,3.5897,C,
xyp-XY125,Mewtwo-EX,150.0,Psychic,Promo,Eske Yoshinob,https://images.pokemontcg.io/xyp/XY125_hires.png,,5.0,1.0,3.5897,C,
sm12-133,Absol,359.0,Darkness,Uncommon,Mizue,https://images.pokemontcg.io/sm12/133_hires.png,,5.0,1.0,3.5897,C,
sm12-132,Carvanha,318.0,Darkness,Common,Hasuno,https://images.pokemontcg.io/sm12/132_hires.png,,5.0,1.0,3.5897,C,
me1-32,Mantine,226.0,Water,Common,,https://images.pokemontcg.io/me1/32_hires.png,,5.0,1.0,3.5897,C,
me1-34,Kyogre,382.0,Water,Rare,,https://images.pokemontcg.io/me1/34_hires.png,,5.0,1.0,3.5897,C,
me3-106,Mega Skarmory ex,227.0,Metal,Ultra Rare,,https://images.scrydex.com/pokemon/me3-106/large,,5.0,1.0,3.5897,C,
ex1-45,Slakoth,287.0,Colorless,Uncommon,Kagemaru Himeno,https://images.pokemontcg.io/ex1/45_hires.png,,5.0,1.0,3.5897,C,
pl4-58,Burmy Trash Cloak,412.0,Grass,Common,Yukiko Baba,https://images.pokemontcg.io/pl4/58_hires.png,,5.0,1.0,3.5897,C,
sm35-46,Stunfisk,618.0,Fighting,Common,Naoyo Kimura,https://images.pokemontcg.io/sm35/46_hires.png,,5.0,1.0,3.5897,C,
xy0-32,Furfrou,676.0,Colorless,,5ban Graphics,https://images.pokemontcg.io/xy0/32_hires.png,,5.0,1.0,3.5897,C,
me1-72,Makuhita,296.0,Fighting,Common,,https://images.pokemontcg.io/me1/72_hires.png,,5.0,1.0,3.5897,C,
me1-68,Sandshrew,27.0,Fighting,Common,,https://images.pokemontcg.io/me1/68_hires.png,,5.0,1.0,3.5897,C,
me1-65,Greavard,971.0,Psychic,Common,,https://images.pokemontcg.io/me1/65_hires.png,,5.0,1.0,3.5897,C,
sv8-20,Castform Sunny Form,351.0,Fire,Common,,https://images.pokemontcg.io/sv8/20_hires.png,,5.0,1.0,3.5897,C,
swsh10tg-TG19,Galarian Zapdos V,145.0,Fighting,Rare Holo V,kirisAki,https://images.pokemontcg.io/swsh10tg/TG19_hires.png,,5.0,1.0,3.5897,C,
swsh10tg-TG17,Shadow Rider Calyrex V,898.0,Psychic,Rare Holo V,Oswaldo KATO,https://images.pokemontcg.io/swsh10tg/TG17_hires.png,,5.0,1.0,3.5897,C,
swsh10tg-TG16,Galarian Articuno V,144.0,Psychic,Rare Holo V,Kouki Saitou,https://images.pokemontcg.io/swsh10tg/TG16_hires.png,,5.0,1.0,3.5897,C,
sm12-136,Guzzlord,799.0,Darkness,Rare Holo,Kouki Saitou,https://images.pokemontcg.io/sm12/136_hires.png,,5.0,1.0,3.5897,C,
xyp-XY128,White Kyurem,646.0,Water,Promo,kawayoo,https://images.pokemontcg.io/xyp/XY128_hires.png,,5.0,1.0,3.5897,C,
sm8-131,Magearna,801.0,Metal,Uncommon,Masakazu Fukuda,https://images.pokemontcg.io/sm8/131_hires.png,,5.0,1.0,3.5897,C,
xy9-123,Gyarados-EX,130.0,Water,Rare Secret,Mitsuhiro Arita,https://images.pokemontcg.io/xy9/123_hires.png,,5.0,1.0,3.5897,C,
sm12-134,Pawniard,624.0,Darkness,Common,Ken Sugimori,https://images.pokemontcg.io/sm12/134_hires.png,,5.0,1.0,3.5897,C,
swsh1-132,Galarian Stunfisk,618.0,Metal,Uncommon,Kouki Saitou,https://images.pokemontcg.io/swsh1/132_hires.png,,5.0,1.0,3.5897,C,
sm6-119,Palkia-GX,484.0,Water,Rare Ultra,5ban Graphics,https://images.pokemontcg.io/sm6/119_hires.png,,5.0,1.0,3.5897,C,
bw4-15,Pansear,513.0,Fire,Common,James Turner,https://images.pokemontcg.io/bw4/15_hires.png,,5.0,1.0,3.5897,C,
pgo-18,Radiant Blastoise,9.0,Water,Radiant Rare,Masakazu Fukuda,https://images.pokemontcg.io/pgo/18_hires.png,,5.0,1.0,3.5897,C,
pgo-13,Numel,322.0,Fire,Common,Shibuzoh.,https://images.pokemontcg.io/pgo/13_hires.png,,5.0,1.0,3.5897,C,
pgo-11,Radiant Charizard,6.0,Fire,Radiant Rare,Shigenori Negishi,https://images.pokemontcg.io/pgo/11_hires.png,,5.0,1.0,3.5897,C,
sm8-130,Genesect-GX,649.0,Metal,Rare Holo GX,Yoshinobu Saito,https://images.pokemontcg.io/sm8/130_hires.png,,5.0,1.0,3.5897,C,
sm11-127,Alolan Grimer,88.0,Darkness,Common,kawayoo,https://images.pokemontcg.io/sm11/127_hires.png,,5.0,1.0,3.5897,C,
sm8-129,Cobalion,638.0,Metal,Rare Holo,Kouki Saitou,https://images.pokemontcg.io/sm8/129_hires.png,,5.0,1.0,3.5897,C,
bw11-RC21,Shaymin-EX,492.0,Grass,Rare Ultra,Kanako Eo,https://images.pokemontcg.io/bw11/RC21_hires.png,,5.0,1.0,3.5897,C,
pgo-5,Alolan Exeggutor V,103.0,Grass,Rare Holo V,MUGENUP,https://images.pokemontcg.io/pgo/5_hires.png,,5.0,1.0,3.5897,C,
pgo-4,Radiant Venusaur,3.0,Grass,Radiant Rare,Misa Tsutsui,https://images.pokemontcg.io/pgo/4_hires.png,,5.0,1.0,3.5897,C,
dp5-51,Aipom,190.0,Colorless,Common,Kouki Saitou,https://images.pokemontcg.io/dp5/51_hires.png,,5.0,1.0,3.5897,C,
hgss4-55,Aipom,190.0,Colorless,Common,Naoyo Kimura,https://images.pokemontcg.io/hgss4/55_hires.png,,5.0,1.0,3.5897,C,
xy9-48,Blitzle,522.0,Lightning,Common,Aya Kusube,https://images.pokemontcg.io/xy9/48_hires.png,,5.0,1.0,3.5897,C,
xy10-54,Zygarde-EX,718.0,Fighting,Rare Holo EX,5ban Graphics,https://images.pokemontcg.io/xy10/54_hires.png,,5.0,1.0,3.5897,C,
hgss3-55,Makuhita,296.0,Fighting,Common,Tomokazu Komiya,https://images.pokemontcg.io/hgss3/55_hires.png,,5.0,1.0,3.5897,C,
neo2-48,Unown [F],201.0,Psychic,Uncommon,CR CG gangs,https://images.pokemontcg.io/neo2/48_hires.png,,5.0,1.0,3.5897,C,
ex4-56,Team Aqua's Spheal,363.0,Water,Common,Nakaoka,https://images.pokemontcg.io/ex4/56_hires.png,,5.0,1.0,3.5897,C,
ex14-52,Electrike,309.0,Lightning,Common,Atsuko Nishida,https://images.pokemontcg.io/ex14/52_hires.png,,5.0,1.0,3.5897,C,
ecard1-27,Skarmory,227.0,Metal,Rare Holo,Kimiya Masago,https://images.pokemontcg.io/ecard1/27_hires.png,,5.0,1.0,3.5897,C,
g1-24,Vaporeon-EX,134.0,Water,Rare Holo EX,Naoki Saito,https://images.pokemontcg.io/g1/24_hires.png,,5.0,1.0,3.5897,C,
ex13-34,Zangoose,335.0,Colorless,Rare,Mitsuhiro Arita,https://images.pokemontcg.io/ex13/34_hires.png,,5.0,1.0,3.5897,C,
swsh10tg-TG20,Galarian Moltres V,146.0,Darkness,Rare Holo V,Jiro Sasumo,https://images.pokemontcg.io/swsh10tg/TG20_hires.png,,5.0,1.0,3.5897,C,
swsh10-169,Hisuian Typhlosion V,157.0,Psychic,Rare Ultra,5ban Graphics,https://images.pokemontcg.io/swsh10/169_hires.png,,5.0,1.0,3.5897,C,
swsh10-168,Luxray V,405.0,Lightning,Rare Ultra,MUGENUP,https://images.pokemontcg.io/swsh10/168_hires.png,,5.0,1.0,3.5897,C,
swsh10-167,Origin Forme Palkia V,484.0,Water,Rare Ultra,Oswaldo KATO,https://images.pokemontcg.io/swsh10/167_hires.png,,5.0,1.0,3.5897,C,
smp-SM134,Tornadus-GX,641.0,Colorless,Promo,5ban Graphics,https://images.pokemontcg.io/smp/SM134_hires.png,,5.0,1.0,3.5897,C,
ecard3-96,Shuckle,213.0,Grass,Common,Sumiyoshi Kizuki,https://images.pokemontcg.io/ecard3/96_hires.png,,5.0,1.0,3.5897,C,
swsh4-129,Duraludon,884.0,Metal,Rare Holo,kawayoo,https://images.pokemontcg.io/swsh4/129_hires.png,,5.0,1.0,3.5897,C,
pl3-132,Whismur,293.0,Colorless,Common,Yuka Morii,https://images.pokemontcg.io/pl3/132_hires.png,,5.0,1.0,3.5897,C,
swsh10tg-TG14,Ice Rider Calyrex V,898.0,Water,Rare Holo V,Mitsuhiro Arita,https://images.pokemontcg.io/swsh10tg/TG14_hires.png,,5.0,1.0,3.5897,C,
swsh10tg-TG12,Hoothoot,163.0,Colorless,Trainer Gallery Rare Holo,HYOGONOSUKE,https://images.pokemontcg.io/swsh10tg/TG12_hires.png,,5.0,1.0,3.5897,C,
neo2-36,Yanma,193.0,Grass,Rare,Atsuko Nishida,https://images.pokemontcg.io/neo2/36_hires.png,,5.0,1.0,3.5897,C,
xy9-31,Palkia-EX,484.0,Water,Rare Holo EX,Eske Yoshinob,https://images.pokemontcg.io/xy9/31_hires.png,,5.0,1.0,3.5897,C,
swshp-SWSH031,Morpeko,877.0,Lightning,Promo,Hitoshi Ariga,https://images.pokemontcg.io/swshp/SWSH031_hires.png,,5.0,1.0,3.5897,C,
sma-SV32,Celesteela,797.0,Metal,Rare Shiny,Kouki Saitou,https://images.pokemontcg.io/sma/SV32_hires.png,,5.0,1.0,3.5897,C,
bw5-20,Larvesta,636.0,Fire,Common,match,https://images.pokemontcg.io/bw5/20_hires.png,,5.0,1.0,3.5897,C,
smp-SM133,Thundurus-GX,642.0,Lightning,Promo,5ban Graphics,https://images.pokemontcg.io/smp/SM133_hires.png,,5.0,1.0,3.5897,C,
swsh4-128,Magearna,801.0,Metal,Rare Holo,AKIRA EGAWA,https://images.pokemontcg.io/swsh4/128_hires.png,,5.0,1.0,3.5897,C,
xy5-147,Wailord-EX,321.0,Water,Rare Ultra,Ryo Ueda,https://images.pokemontcg.io/xy5/147_hires.png,,5.0,1.0,3.5897,C,
bw8-131,Victini-EX,494.0,Fire,Rare Ultra,Ryo Ueda,https://images.pokemontcg.io/bw8/131_hires.png,,5.0,1.0,3.5897,C,
ecard2-110,Sneasel,215.0,Darkness,Common,Midori Harada,https://images.pokemontcg.io/ecard2/110_hires.png,,5.0,1.0,3.5897,C,
sm10-127,Genesect,649.0,Metal,Rare,Anesaki Dynamic,https://images.pokemontcg.io/sm10/127_hires.png,,5.0,1.0,3.5897,C,
ecard3-97,Skarmory,227.0,Metal,Common,Katsura Tabata,https://images.pokemontcg.io/ecard3/97_hires.png,,5.0,1.0,3.5897,C,
swsh2-136,Copperajah V,879.0,Metal,Rare Holo V,5ban Graphics,https://images.pokemontcg.io/swsh2/136_hires.png,,5.0,1.0,3.5897,C,
sm2-131,Turtonator-GX,776.0,Fire,Rare Ultra,5ban Graphics,https://images.pokemontcg.io/sm2/131_hires.png,,5.0,1.0,3.5897,C,
xy5-145,Trevenant-EX,709.0,Grass,Rare Ultra,Ryo Ueda,https://images.pokemontcg.io/xy5/145_hires.png,,5.0,1.0,3.5897,C,
swsh10tg-TG07,Falinks,870.0,Fighting,Trainer Gallery Rare Holo,Kinu Nishimura,https://images.pokemontcg.io/swsh10tg/TG07_hires.png,,5.0,1.0,3.5897,C,
swsh10-180,Wyrdeer V,899.0,Colorless,Rare Ultra,aky CG Works,https://images.pokemontcg.io/swsh10/180_hires.png,,5.0,1.0,3.5897,C,
sv8-19,Ho-Oh,250.0,Fire,Uncommon,,https://images.pokemontcg.io/sv8/19_hires.png,,5.0,1.0,3.5897,C,
swsh10-177,Origin Forme Dialga V,483.0,Metal,Rare Ultra,Mitsuhiro Arita,https://images.pokemontcg.io/swsh10/177_hires.png,,5.0,1.0,3.5897,C,
swsh10-176,Hisuian Samurott V,503.0,Darkness,Rare Ultra,5ban Graphics,https://images.pokemontcg.io/swsh10/176_hires.png,,5.0,1.0,3.5897,C,
swsh10-175,Hisuian Sneasler V,903.0,Darkness,Rare Ultra,OKACHEKE,https://images.pokemontcg.io/swsh10/175_hires.png,,5.0,1.0,3.5897,C,
swsh10-174,Hisuian Sneasler V,903.0,Darkness,Rare Ultra,5ban Graphics,https://images.pokemontcg.io/swsh10/174_hires.png,,5.0,1.0,3.5897,C,
swsh10-173,Hisuian Decidueye V,724.0,Fighting,Rare Ultra,5ban Graphics,https://images.pokemontcg.io/swsh10/173_hires.png,,5.0,1.0,3.5897,C,
swsh4-132,Lugia,249.0,Colorless,Rare Holo,NC Empire,https://images.pokemontcg.io/swsh4/132_hires.png,,5.0,1.0,3.5897,C,
xy5-146,Camerupt-EX,323.0,Fire,Rare Ultra,Ryo Ueda,https://images.pokemontcg.io/xy5/146_hires.png,,5.0,1.0,3.5897,C,
sm12-137,Alolan Sandshrew,27.0,Metal,Common,ryoma uratsuka,https://images.pokemontcg.io/sm12/137_hires.png,,5.0,1.0,3.5897,C,
smp-SM135,Latias,380.0,Dragon,Promo,Kouki Saitou,https://images.pokemontcg.io/smp/SM135_hires.png,,5.0,1.0,3.5897,C,
ecard2-109,Smeargle,235.0,Colorless,Common,Miki Tanaka,https://images.pokemontcg.io/ecard2/109_hires.png,,5.0,1.0,3.5897,C,
xy6-34,Gallade-EX,475.0,Psychic,Rare Holo EX,Eske Yoshinob,https://images.pokemontcg.io/xy6/34_hires.png,,5.0,1.0,3.5897,C,
dp6-29,Groudon,383.0,Fighting,Rare,Kazuaki Aihara,https://images.pokemontcg.io/dp6/29_hires.png,,5.0,1.0,3.5897,C,
basep-53,Suicune,245.0,Water,Promo,Atsuko Nishida,https://images.pokemontcg.io/basep/53_hires.png,,5.0,1.0,3.5897,C,
neo3-50,Remoraid,223.0,Water,Common,Miki Tanaka,https://images.pokemontcg.io/neo3/50_hires.png,,5.0,1.0,3.5897,C,
xy11-58,Croagunk,453.0,Fighting,Common,Masakazu Fukuda,https://images.pokemontcg.io/xy11/58_hires.png,,5.0,1.0,3.5897,C,
ex16-47,Carvanha,318.0,Darkness,Common,Ken Sugimori,https://images.pokemontcg.io/ex16/47_hires.png,,5.0,1.0,3.5897,C,
me1-78,Croagunk,453.0,Fighting,Common,,https://images.pokemontcg.io/me1/78_hires.png,,5.0,1.0,3.5897,C,
sm5-2,Yanma,193.0,Grass,Common,Akira Komayama,https://images.pokemontcg.io/sm5/2_hires.png,,5.0,1.0,3.5897,C,
ex13-3,Deoxys δ,386.0,Darkness,Rare Holo,Mitsuhiro Arita,https://images.pokemontcg.io/ex13/3_hires.png,,5.0,1.0,3.5897,C,
me1-74,Lunatone,337.0,Fighting,Rare,,https://images.pokemontcg.io/me1/74_hires.png,,5.0,1.0,3.5897,C,
sm3-22,Pansear,513.0,Fire,Common,Miki Tanaka,https://images.pokemontcg.io/sm3/22_hires.png,,5.0,1.0,3.5897,C,
sm6-125,Dialga-GX,483.0,Metal,Rare Ultra,5ban Graphics,https://images.pokemontcg.io/sm6/125_hires.png,,5.0,1.0,3.5897,C,
bw7-141,Celebi-EX,251.0,Grass,Rare Ultra,5ban Graphics,https://images.pokemontcg.io/bw7/141_hires.png,,5.0,1.0,3.5897,C,
bw11-RC24,Mew-EX,151.0,Psychic,Rare Ultra,MAHOU,https://images.pokemontcg.io/bw11/RC24_hires.png,,5.0,1.0,3.5897,C,
swsh1-136,Cufant,878.0,Metal,Common,kirisAki,https://images.pokemontcg.io/swsh1/136_hires.png,,5.0,1.0,3.5897,C,
ecard3-98,Slugma,218.0,Fire,Common,Naoyo Kimura,https://images.pokemontcg.io/ecard3/98_hires.png,,5.0,1.0,3.5897,C,
smp-SM136,Latios,381.0,Dragon,Promo,Kouki Saitou,https://images.pokemontcg.io/smp/SM136_hires.png,,5.0,1.0,3.5897,C,
swsh10-165,Heatran V,485.0,Fire,Rare Ultra,Studio Bora Inc.,https://images.pokemontcg.io/swsh10/165_hires.png,,5.0,1.0,3.5897,C,
neo3-13,Raikou,243.0,Lightning,Rare Holo,Ken Sugimori,https://images.pokemontcg.io/neo3/13_hires.png,,5.0,1.0,3.5897,C,
swsh10-164,Virizion V,640.0,Grass,Rare Ultra,Saki Hayashiro,https://images.pokemontcg.io/swsh10/164_hires.png,,5.0,1.0,3.5897,C,
swsh10-163,Hisuian Lilligant V,549.0,Grass,Rare Ultra,kodama,https://images.pokemontcg.io/swsh10/163_hires.png,,5.0,1.0,3.5897,C,
swsh10-162,Hisuian Lilligant V,549.0,Grass,Rare Ultra,5ban Graphics,https://images.pokemontcg.io/swsh10/162_hires.png,,5.0,1.0,3.5897,C,
swsh10-161,Beedrill V,15.0,Grass,Rare Ultra,Narumi Sato,https://images.pokemontcg.io/swsh10/161_hires.png,,5.0,1.0,3.5897,C,
swsh10-160,Beedrill V,15.0,Grass,Rare Ultra,Ayaka Yoshida,https://images.pokemontcg.io/swsh10/160_hires.png,,5.0,1.0,3.5897,C,
swsh10-134,Wyrdeer V,899.0,Colorless,Rare Holo V,aky CG Works,https://images.pokemontcg.io/swsh10/134_hires.png,,5.0,1.0,3.5897,C,
sv8-18,Paldean Tauros,128.0,Fire,Uncommon,,https://images.pokemontcg.io/sv8/18_hires.png,,5.0,1.0,3.5897,C,
xy5-148,Kyogre-EX,382.0,Water,Rare Ultra,5ban Graphics,https://images.pokemontcg.io/xy5/148_hires.png,,5.0,1.0,3.5897,C,
swsh10-118,Regidrago,895.0,Dragon,Rare,DOM,https://images.pokemontcg.io/swsh10/118_hires.png,,5.0,1.0,3.5897,C,
swsh10-115,Pawniard,624.0,Metal,Common,Tomokazu Komiya,https://images.pokemontcg.io/swsh10/115_hires.png,,5.0,1.0,3.5897,C,
swsh10-113,Origin Forme Dialga V,483.0,Metal,Rare Holo V,5ban Graphics,https://images.pokemontcg.io/swsh10/113_hires.png,,5.0,1.0,3.5897,C,
swsh10-111,Bronzor,436.0,Metal,Common,Kouki Saitou,https://images.pokemontcg.io/swsh10/111_hires.png,,5.0,1.0,3.5897,C,
bw11-RC25,Meloetta-EX,648.0,Psychic,Rare Ultra,Eske Yoshinob,https://images.pokemontcg.io/bw11/RC25_hires.png,,5.0,1.0,3.5897,C,
bw8-132,Articuno-EX,144.0,Water,Rare Ultra,Toyste Beach,https://images.pokemontcg.io/bw8/132_hires.png,,5.0,1.0,3.5897,C,
